subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
944548,21,0,93,0,-64,4,-0.10751187
944548,21,0,94,0,-24,4,-0.09183872
944548,21,0,95,0,-64,4,-0.08311968
944548,21,0,96,1,24,5,-0.03367839
944548,21,0,98,1,64,4,-0.005759736
944548,21,0,99,1,32,4,-0.011690327
944548,21,0,100,0,-32,3,0.023791537
944548,21,0,101,1,64,4,0.052393116
944548,21,0,102,1,32,4,0.03609135
944548,21,0,103,0,-24,4,0.09328098
944548,21,0,104,1,-8,4,0.11589905
944548,21,0,105,1,-56,2,0.13474926
944548,21,0,106,1,56,4,0.035262045
944548,21,0,107,0,-48,4,0.0016549489
944548,21,0,108,0,-56,4,-0.041180916
944548,21,0,109,0,-8,5,-0.06778387
944548,21,0,110,0,-48,4,-0.13279706
944548,21,0,111,1,16,4,-0.13752887
944548,21,0,112,0,-8,4,-0.11493969
944548,21,0,113,1,-24,1,-0.099700704
944548,21,0,114,0,8,3,-0.20152491
944548,21,0,115,1,48,4,-0.20893455
944548,21,0,116,0,40,1,-0.26991823
944548,21,0,118,0,-56,4,-0.17868261
944548,21,0,119,0,-16,3,-0.15786201
944548,21,0,120,1,16,4,-0.117650054
944548,21,0,121,0,-24,3,-0.078952014
944548,21,0,122,1,-8,4,0.06544434
944548,21,0,123,0,-40,2,0.055451404
944548,21,0,124,1,24,3,0.09438202
944548,21,0,125,1,56,3,0.07778545
944548,21,0,126,0,-32,1,0.10073517
944548,21,0,127,0,-40,3,0.123000965
944548,21,0,128,1,40,5,0.13261598
944548,21,0,130,1,56,4,0.078126736
944548,21,0,131,1,48,3,0.048993908
944548,21,0,132,0,-16,4,0.015137349
944548,21,0,133,1,40,4,0.03385236
944548,21,0,134,1,56,4,0.055430025
944548,21,0,135,1,16,4,0.05659559
944548,21,0,136,0,-16,2,0.061032046
953958,21,0,1,1,-64,4,1.2257864
953958,21,0,2,0,24,4,1.1585858
953958,21,0,3,1,-48,3,1.1654978
953958,21,0,4,0,-40,5,1.1830773
953958,21,0,5,1,-32,4,1.2567675
953958,21,0,6,1,16,6,1.3600767
953958,21,0,7,1,-56,4,1.3436954
953958,21,0,8,0,-24,3,1.2512696
953958,21,0,9,1,-8,4,1.2004135
953958,21,0,11,1,48,5,1.2510221
953958,21,0,12,1,-56,5,1.2279795
953958,21,0,13,1,8,5,1.1300973
953958,21,0,15,1,8,4,0.98118216
953958,21,0,16,1,64,4,0.8413786
953958,21,0,17,1,8,4,0.71953106
953958,21,0,18,0,16,3,0.5959547
953958,21,0,19,1,64,4,0.588639
953958,21,0,20,0,-40,3,0.5637502
953958,21,0,21,1,40,4,0.57069767
953958,21,0,22,1,56,5,0.55179894
953958,21,0,23,1,32,5,0.5244926
953958,21,0,24,0,-40,4,0.5245905
953958,21,0,25,1,8,4,0.5549836
953958,21,0,26,1,56,3,0.49783543
953958,21,0,27,0,-16,3,0.43002352
953958,21,0,28,1,48,4,0.41546705
953958,21,0,29,1,24,4,0.48411047
953958,21,0,30,1,48,5,0.47307968
953958,21,0,31,1,64,5,0.3815608
953958,21,0,32,1,40,3,0.31012553
953958,21,0,33,1,40,3,0.24262716
953958,21,0,34,0,-56,5,0.24398926
953958,21,0,35,0,-48,5,0.16520593
953958,21,0,36,1,32,3,0.05716562
953958,21,0,37,0,16,4,-0.09682247
953958,21,0,38,0,-24,5,-0.08219669
953958,21,0,39,0,40,4,-0.06929754
953958,21,0,40,1,56,6,0.021105617
953958,21,0,41,1,32,4,0.18135172
953958,21,0,42,1,-48,4,0.23880018
953958,21,0,43,0,-8,3,0.26932684
953958,21,0,44,1,-8,4,0.31046522
953958,21,0,45,0,-64,5,0.27971244
953958,21,0,46,0,-40,2,0.18196844
953958,21,0,47,1,16,4,0.10295172
953958,21,0,48,0,-64,4,-0.07981051
953958,21,0,50,0,-32,4,-0.13410822
953958,21,0,51,0,-16,4,-0.10610142
953958,21,0,53,0,-48,4,-0.05655398
953958,21,0,54,0,-16,4,-0.11564969
953958,21,0,55,0,-64,5,-0.08491064
953958,21,0,56,0,-24,4,-0.061157674
953958,21,0,57,1,24,5,0.02331132
953958,21,0,58,0,-32,4,0.017852202
953958,21,0,59,0,-8,3,0.013766128
953958,21,0,60,1,32,4,0.04399058
953958,21,0,61,1,24,4,0.06677059
953958,21,0,62,0,-24,4,0.13103743
953958,21,0,63,0,-32,4,0.21984355
953958,21,0,64,1,48,4,0.3034651
953958,21,0,65,1,64,6,0.42615563
953958,21,0,66,1,56,4,0.43820962
953958,21,0,67,1,-16,4,0.49327108
953958,21,0,68,0,-56,5,0.5160755
953958,21,0,69,0,-56,4,0.63438493
953958,21,0,70,1,-24,4,0.69203484
953958,21,0,71,0,-24,4,0.7228621
953958,21,0,72,1,-56,4,0.71291
953958,21,0,73,1,8,4,0.72679144
953958,21,0,74,0,-64,4,0.70174295
953958,21,0,75,1,24,4,0.65349275
953958,21,0,76,1,56,5,0.5937833
953958,21,0,77,1,40,5,0.51096535
953958,21,0,80,0,-64,4,0.46305153
953958,21,0,81,1,32,5,0.40337846
953958,21,0,83,0,-32,4,0.2817777
