correlation,rmse,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq,generative_mu_x,estimated_mu_x
0.5775138654448999,0.5172174,0.9330555,0.9467246,0.09622433,0.16870213,0.47477177,0.077797964
0.7430552206414275,0.75300956,0.97208583,0.9516153,0.1782091,0.21526888,1.3896874,0.02401235
0.7492846234225545,0.5994858,0.9398558,0.95064676,0.16199689,0.16868098,-0.5088244,0.001223357
0.8675789727513865,0.6182831,0.97631973,0.95087993,0.14181778,0.1478769,0.020773988,0.51193035
0.5493207941483804,0.7471258,0.9277366,0.9401652,0.18591276,0.166748,-0.12759651,0.05829182
0.6417570934812314,0.9151299,0.9563906,0.9566535,0.14127673,0.16679575,-0.0361487,0.42718592
0.6608713125954505,1.0500116,0.98842454,0.9600903,0.13299254,0.15310581,0.8486736,0.017440397
0.9117273531066635,0.7687426,0.9907666,0.9538859,0.15015028,0.22254108,-0.5686894,0.047258433
0.8518889156820192,0.8473154,0.9691981,0.9551764,0.34838778,0.23170021,-0.034333985,-0.3391255
0.500076360421188,0.7416054,0.9925874,0.9701088,0.0914718,0.13982938,0.52450275,0.6768343
0.7036853950647054,0.89326274,0.94119173,0.9516564,0.28622916,0.4873884,-0.24730453,-0.20755705
0.8280443694236798,0.5699136,0.9847299,0.9576413,0.07414321,0.1694314,0.28359005,0.085888155
0.758363475604855,0.5322703,0.93102455,0.9558587,0.13972728,0.1997046,0.5122437,0.36978683
0.5297805642633229,0.6354634,0.9146688,0.9495064,0.12758231,0.16593519,-0.32483056,-0.22933872
0.8614219114219114,0.6492355,0.99273086,0.9579333,0.09062922,0.2930611,-0.3202007,-0.044219375
0.7968852986094366,0.86219424,0.99253285,0.9706831,0.2894598,0.34578592,-0.7616734,0.6918906
0.9022787557270315,0.8292251,0.96265495,0.97394997,0.13500792,0.17443708,0.22731076,0.099303894
0.8815408729201833,0.6761138,0.95526826,0.962028,0.1396589,0.25611693,0.099931955,-0.1292747
0.6245518848967124,0.54846,0.9568514,0.945633,0.10332524,0.16317756,-0.2223292,-0.36538437
0.8636685153926534,0.6845715,0.9754689,0.95084417,0.17169009,0.21222015,0.14197955,0.11406524
0.8377984084880636,0.9961018,0.95739394,0.9653431,0.55397177,0.43063253,0.5525502,0.10656417
0.9258660879350534,0.86491805,0.99026024,0.9625576,0.17372133,0.26083016,0.5374416,-0.1548201
0.7638091793264207,0.5935846,0.9685884,0.9502868,0.105356015,0.13977051,0.2845392,0.49759543
0.7038541917852263,1.1623679,0.9638125,0.97780764,0.3083432,0.29237536,-0.35897112,-0.23312312
0.8903906438389197,0.93146074,0.99469304,0.97237915,0.3572647,0.34216726,-0.18863292,0.12168783
0.8710232296439193,0.5506433,0.9483233,0.95676374,0.0851318,0.20537336,-0.30377558,-0.04175503
0.6676633711116471,0.6176871,0.9207626,0.93950045,0.104515485,0.20791152,0.5918054,0.17399983
0.836564584840447,1.0164727,0.96779317,0.9531773,0.11207738,0.18195204,-0.5173163,-0.13410749
0.6551683948235673,0.9286276,0.93639874,0.9437524,0.097421356,0.31344214,-0.04107588,-0.13213706
0.8373683787476891,0.73390496,0.95222753,0.955743,0.14575452,0.3808176,-0.621795,-0.5721066
0.8692910537738124,0.63484144,0.96363854,0.9609495,0.20223592,0.19620202,0.22346492,0.41639584
