subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
1235180,21,1,80,1,0.75,6,0.7533732
1235180,21,1,81,1,-0.75,6,0.8003431
1235180,21,1,82,1,0.875,6,0.72688335
1235180,21,1,83,0,-0.625,6,0.6340143
1235180,21,1,84,1,0.375,6,0.6197928
1235180,21,1,85,0,-1.0,6,0.56731284
1235180,21,1,86,0,-0.875,6,0.54237026
1235180,21,1,87,1,0.5,6,0.5668564
1235180,21,1,88,0,-0.125,6,0.5492089
1235180,21,1,89,1,0.375,6,0.64082366
1235180,21,1,90,0,-0.25,6,0.6960705
1235180,21,1,91,1,0.75,6,0.86314
1235180,21,1,92,1,0.875,6,1.0127101
1235180,21,1,93,1,0.5,6,1.1530561
1235180,21,1,94,1,-0.625,1,1.2727487
1235180,21,1,95,1,0.125,6,1.3087134
1235180,21,1,96,1,-0.5,6,1.3206561
1235180,21,1,97,1,1.0,6,1.2588743
1235180,21,1,98,0,-1.0,1,1.1935879
1235180,21,1,99,1,0.0,6,1.2033441
1235180,21,1,100,1,0.25,6,1.1840465
1235180,21,1,101,0,-0.625,6,1.1312903
1235180,21,1,102,1,0.75,6,1.1889799
1235180,21,1,103,1,0.375,6,1.2324419
1235180,21,1,104,1,0.625,6,1.2631354
1235180,21,1,105,1,0.125,1,1.2696338
1235180,21,1,106,1,0.0,1,1.2588434
1235180,21,1,107,1,-0.25,4,1.2140306
1235180,21,1,108,0,-0.875,6,1.110806
1235180,21,1,109,1,1.0,1,1.0811484
1235180,21,1,110,1,-0.125,6,1.052109
1235180,21,1,111,1,-0.125,6,0.9744865
1235180,21,1,112,1,1.0,6,0.8458248
1235180,21,1,113,1,0.125,6,0.68548054
1235180,21,1,114,0,-0.25,6,0.47913912
1235180,21,1,115,0,-0.5,6,0.37201962
1235180,21,1,116,1,-0.75,6,0.32154432
1235180,21,1,117,0,0.25,6,0.12801139
1235180,21,1,118,0,-0.125,6,0.045852188
1235180,21,1,119,1,0.625,6,0.04463175
1235180,21,1,120,0,-0.375,6,-0.018823743
1235180,21,1,121,0,0.625,2,-0.022435118
1235180,21,1,122,0,-0.875,6,0.10920151
1235180,21,1,123,1,0.0,6,0.26910353
1235180,21,1,124,0,-0.375,6,0.31833154
1235180,21,1,125,1,0.0,6,0.45781738
1235180,21,1,126,1,-0.75,6,0.5220486
1235180,21,1,127,1,0.625,6,0.4489472
1235180,21,1,128,0,0.25,6,0.34302586
1235180,21,1,129,0,-0.75,6,0.37079215
1235180,21,1,130,1,0.375,6,0.45283455
1235180,21,1,131,1,0.125,6,0.4845347
1235180,21,1,132,0,0.75,6,0.44696403
1235180,21,1,133,1,0.5,6,0.5763158
1235180,21,1,134,0,-0.375,6,0.6684123
1235180,21,1,135,1,-1.0,6,0.8680848
1235180,21,1,136,1,-0.5,6,0.9190201
1235181,34,1,1,1,-0.625,4,2.146723
1235181,34,1,2,1,-0.25,5,2.2273679
1235181,34,1,3,1,0.125,5,2.2698243
1235181,34,1,4,1,0.5,6,2.325151
1235181,34,1,5,1,-0.375,5,2.378626
1235181,34,1,6,1,-0.25,5,2.384803
1235181,34,1,7,1,0.25,5,2.364917
1235181,34,1,8,1,-0.25,5,2.3510785
1235181,34,1,9,1,-0.625,5,2.3124769
1235181,34,1,10,1,0.75,6,2.2023077
1235181,34,1,11,1,0.875,6,2.107044
1235181,34,1,12,1,0.5,6,2.01526
1235181,34,1,13,1,-0.75,6,1.9390019
1235181,34,1,14,1,-0.125,5,1.7392509
1235181,34,1,15,1,1.0,5,1.5055698
1235181,34,1,16,0,-0.625,3,1.2779665
1235181,34,1,17,1,0.625,6,1.1000875
1235181,34,1,18,1,0.375,5,0.9187993
1235181,34,1,19,1,0.5,4,0.7315642
1235181,34,1,20,0,0.0,4,0.5400231
1235181,34,1,21,0,-0.375,4,0.45116246
1235181,34,1,22,0,-0.875,5,0.397801
1235181,34,1,23,0,-0.5,4,0.35681543
1235181,34,1,24,1,0.625,6,0.34272274
1235181,34,1,25,1,-0.5,5,0.3341451
1235181,34,1,26,0,0.0,4,0.15883031
1235181,34,1,27,1,0.625,5,0.07451415
1235181,34,1,28,0,0.125,4,-0.022229768
1235181,34,1,29,0,-0.375,4,-0.0037456437
1235181,34,1,30,0,-0.875,6,0.04369282
1235181,34,1,31,1,0.25,5,0.08960161
1235181,34,1,32,1,0.625,4,0.0923964
1235181,34,1,33,0,-1.0,6,0.08760549
1235181,34,1,34,0,-0.75,6,0.0709299
1235181,34,1,35,1,0.375,5,0.07473854
1235181,34,1,36,1,1.0,6,0.04323948
1235181,34,1,37,1,0.75,4,0.012099576
1235181,34,1,38,0,0.0,4,-0.030429672
1235181,34,1,39,1,1.0,5,0.018194692
1235181,34,1,40,0,-0.625,4,0.055595987
1235181,34,1,41,1,0.25,5,0.0979989
1235181,34,1,42,1,0.875,6,0.09935702
1235181,34,1,43,0,-0.75,6,0.105110236
1235181,34,1,44,0,-0.125,5,0.114551835
1235181,34,1,45,0,-0.75,6,0.19289331
1235181,34,1,46,1,0.125,5,0.2865111
1235181,34,1,47,1,0.375,4,0.32255217
1235181,34,1,48,1,1.0,6,0.33926564
1235181,34,1,49,1,0.125,5,0.35818106
1235181,34,1,50,1,0.875,6,0.31661034
1235181,34,1,51,0,-0.875,6,0.28033146
1235181,34,1,52,0,-0.125,3,0.25733748
1235181,34,1,53,1,0.25,3,0.31055337
1235181,34,1,54,0,-1.0,6,0.33295172
1235181,34,1,55,1,0.875,6,0.36005452
1235181,34,1,56,1,0.5,2,0.39215526
1235181,34,1,57,0,-1.0,6,0.40322053
1235181,34,1,58,1,0.375,5,0.41804498
1235181,34,1,59,1,0.75,6,0.41996837
1235181,34,1,60,1,-0.375,2,0.4182644
1235181,34,1,61,0,-0.25,2,0.29291785
1235181,34,1,62,1,0.75,5,0.23615181
1235181,34,1,63,0,-0.875,6,0.1627584
1235181,34,1,64,1,0.0,2,0.10259957
1235181,34,1,65,0,-0.5,6,-0.03347563
1235181,34,1,66,0,-0.5,6,-0.15150917
1235181,34,1,67,0,-0.125,5,-0.25761068
1235181,34,1,68,0,-1.0,6,-0.29504815
1235181,34,1,69,1,0.625,6,-0.32665315
1235181,34,1,70,1,0.375,5,-0.39535812
1235181,34,1,71,1,0.875,5,-0.50072783
1235181,34,1,72,1,0.75,6,-0.61677146
1235181,34,1,73,0,-0.125,4,-0.75694084
1235181,34,1,74,0,-0.5,4,-0.86020106
1235181,34,1,75,0,0.0,2,-0.9557106
1235181,34,1,76,0,-0.625,5,-1.0129023
1235181,34,1,77,0,-0.25,5,-1.0662756
1235181,34,1,78,0,-0.125,2,-1.1072079
1235181,34,1,79,0,-0.5,5,-1.1268626
1235181,34,1,80,0,-0.5,4,-1.155166
1235181,34,1,81,1,0.875,5,-1.1780107
1235181,34,1,82,0,0.5,2,-1.2273811
1235181,34,1,83,1,1.0,6,-1.1536447
1235181,34,1,84,1,0.5,5,-1.1025969
1235181,34,1,85,1,0.75,5,-1.1014348
1235181,34,1,86,1,0.875,5,-1.1366556
1235181,34,1,87,0,-0.125,2,-1.1715761
1235181,34,1,88,0,-0.75,4,-1.193757
1235181,34,1,89,1,0.625,5,-1.2204309
1235181,34,1,90,0,0.25,2,-1.2894219
1235181,34,1,91,1,0.75,5,-1.2903212
1235181,34,1,92,0,-0.75,6,-1.3122206
1235181,34,1,93,0,-0.625,5,-1.3503426
1235181,34,1,94,0,0.125,3,-1.3786323
1235181,34,1,95,0,-0.875,6,-1.3789164
1235181,34,1,96,0,0.0,4,-1.3770444
1235181,34,1,97,0,-0.625,5,-1.3535
1235181,34,1,98,0,0.375,4,-1.3347505
1235181,34,1,99,1,0.625,2,-1.2155229
1235181,34,1,100,0,-0.375,5,-1.1474625
1235181,34,1,101,0,-1.0,6,-1.0869632
1235181,34,1,102,1,0.625,5,-1.015617
1235181,34,1,103,0,-0.875,6,-0.98554635
1235181,34,1,104,1,0.375,5,-0.96632046
1235181,34,1,105,0,-0.625,6,-1.0082898
1235181,34,1,106,1,1.0,6,-1.0473502
1235181,34,1,107,0,-0.375,5,-1.0996611
1235181,34,1,108,0,0.125,2,-1.1546637
1235181,34,1,109,0,0.0,2,-1.1421533
1235181,34,1,110,0,-0.75,6,-1.0823311
